CODE,Country,Date,Confirmed Cases,Daily Confirmed,Deaths,Daily Deaths,Recovered,Daily Recovered,Region,Income Level,GDP,Population
UGA,Uganda,2020-05-01,85,2,0,0,52,0,Sub-Saharan Africa,Low income,33620000000,44269594
TTO,Trinidad and Tobago,2020-04-18,114,0,8,0,21,1,Latin America & Caribbean,High income,23235000000,1394973
LKA,Sri Lanka,2020-06-20,1950,0,11,0,1472,26,South Asia,Upper middle income,89942000000,21323733
GRC,Greece,2020-03-12,99,0,1,0,0,0,Europe,High income,230500000000,10473455
GRC,Greece,2020-03-15,331,103,4,1,8,0,Europe,High income,230500000000,10473455
LUX,Luxembourg,2020-03-07,2,0,0,0,0,0,Europe,High income,73693000000,615729
LUX,Luxembourg,2020-04-05,2804,75,36,5,500,0,Europe,High income,73693000000,615729
IND,India,2020-04-17,14352,922,486,38,2041,273,South Asia,Lower middle income,3257720000000,1366417754
IND,India,2020-06-14,320922,11929,9195,311,162379,8049,South Asia,Lower middle income,3257720000000,1366417754
SWZ,Eswatini,2020-06-13,486,14,3,0,247,1,Sub-Saharan Africa,Lower middle income,4711000000,1148130
EGY,Egypt,2020-05-22,15786,783,707,11,4374,157,Middle East & North Africa,Lower middle income,331360000000,100388073
EGY,Egypt,2020-06-11,39726,1442,1377,35,10691,402,Middle East & North Africa,Lower middle income,331360000000,100388073
SLV,El Salvador,2020-03-25,9,4,0,0,0,0,Latin America & Caribbean,Lower middle income,28202000000,6453553
PNG,Papua New Guinea,2020-05-12,8,0,0,0,8,0,East Asia & Pacific,Lower middle income,22114000000,8776109
EGY,Egypt,2020-04-20,3333,189,250,11,821,89,Middle East & North Africa,Lower middle income,331360000000,100388073
UZB,Uzbekistan,2020-03-29,144,40,2,0,7,2,Central Asia,Lower middle income,55482000000,32981716
UZB,Uzbekistan,2020-04-27,1904,35,8,0,892,103,Central Asia,Lower middle income,55482000000,32981716
IND,India,2020-02-13,3,0,0,0,0,0,South Asia,Lower middle income,3257720000000,1366417754
IND,India,2020-03-19,194,38,4,1,15,1,South Asia,Lower middle income,3257720000000,1366417754
IND,India,2020-04-14,11487,1034,393,35,1359,178,South Asia,Lower middle income,3257720000000,1366417754
LKA,Sri Lanka,2020-03-16,28,10,0,0,1,0,South Asia,Upper middle income,89942000000,21323733
LVA,Latvia,2020-05-10,939,9,18,0,464,0,Europe,High income,38102000000,1906743
YEM,Yemen,2020-04-19,1,0,0,0,0,0,Middle East & North Africa,Low income,31385000000,29161922
TZA,Tanzania,2020-04-19,170,23,7,2,11,0,Sub-Saharan Africa,Low income,64888000000,58005463
TZA,Tanzania,2020-05-27,509,0,21,0,183,0,Sub-Saharan Africa,Low income,64888000000,58005463
ALB,Albania,2020-03-23,104,15,4,2,2,0,Europe,Upper middle income,17210000000,2880917
ALB,Albania,2020-06-21,1962,71,44,1,1134,8,Europe,Upper middle income,17210000000,2880917
DNK,Denmark,2020-05-17,11125,69,547,4,9425,120,Europe,High income,364546000000,5771876
DNK,Denmark,2020-05-23,11487,59,561,0,10034,72,Europe,High income,364546000000,5771876
DNK,Denmark,2020-06-12,12299,64,594,1,11193,38,Europe,High income,364546000000,5771876
ALB,Albania,2020-04-18,548,9,26,0,302,19,Europe,Upper middle income,17210000000,2880917
ALB,Albania,2020-04-21,609,25,26,0,345,18,Europe,Upper middle income,17210000000,2880917
ALB,Albania,2020-03-29,212,15,10,0,33,2,Europe,Upper middle income,17210000000,2880917
BLR,Belarus,2020-05-23,35244,941,194,4,13528,695,Europe,Upper middle income,63664000000,9452411
BLZ,Belize,2020-05-18,18,0,2,0,16,0,Latin America & Caribbean,Upper middle income,2071000000,390353
BEN,Benin,2020-04-29,64,0,1,0,33,0,Sub-Saharan Africa,Low income,12129000000,11801151
GEO,Georgia,2020-04-29,517,6,6,0,178,10,Europe,Upper middle income,18888000000,3996765
BLR,Belarus,2020-05-17,29650,969,165,5,9932,434,Europe,Upper middle income,63664000000,9452411
BLZ,Belize,2020-05-15,18,0,2,0,16,0,Latin America & Caribbean,Upper middle income,2071000000,390353
MRT,Mauritania,2020-03-28,5,2,0,0,0,0,Sub-Saharan Africa,Lower middle income,5697000000,4525696
MRT,Mauritania,2020-04-06,6,0,1,0,2,0,Sub-Saharan Africa,Lower middle income,5697000000,4525696
SSD,South Sudan,2020-04-12,4,0,0,0,0,0,Sub-Saharan Africa,Low income,2796000000,11062113
SSD,South Sudan,2020-04-15,4,0,0,0,0,0,Sub-Saharan Africa,Low income,2796000000,11062113
CAN,Canada,2020-03-26,4042,791,38,8,184,1,North America,High income,1832490000000,37411047
FIN,Finland,2020-05-16,6286,58,297,4,5000,0,Europe,High income,289243000000,5532156
GAB,Gabon,2020-03-16,1,0,0,0,0,0,Sub-Saharan Africa,Upper middle income,17893000000,2172579
GAB,Gabon,2020-04-20,120,11,1,0,7,0,Sub-Saharan Africa,Upper middle income,17893000000,2172579
BEN,Benin,2020-05-05,96,0,2,0,50,0,Sub-Saharan Africa,Low income,12129000000,11801151
GEO,Georgia,2020-06-03,800,4,13,0,640,6,Europe,Upper middle income,18888000000,3996765
BRB,Barbados,2020-06-06,92,0,7,0,81,0,Latin America & Caribbean,High income,5339000000,287025
BRB,Barbados,2020-06-09,92,0,7,0,81,0,Latin America & Caribbean,High income,5339000000,287025
BLR,Belarus,2020-03-17,36,0,0,0,3,0,Europe,Upper middle income,63664000000,9452411
BLR,Belarus,2020-03-20,69,18,0,0,5,0,Europe,Upper middle income,63664000000,9452411
BLR,Belarus,2020-03-23,81,5,0,0,22,7,Europe,Upper middle income,63664000000,9452411
BLR,Belarus,2020-04-27,11289,826,75,3,1740,45,Europe,Upper middle income,63664000000,9452411
AZE,Bahamas,2020-06-16,104,1,11,0,72,4,Latin America & Caribbean,High income,13710000000,389482
BRB,Barbados,2020-04-12,71,3,4,0,11,0,Latin America & Caribbean,High income,5339000000,287025
BLR,Belarus,2020-03-26,86,0,0,0,29,0,Europe,Upper middle income,63664000000,9452411
AZE,Bahamas,2020-06-13,103,0,11,0,68,0,Latin America & Caribbean,High income,13710000000,389482
AZE,Bahamas,2020-06-19,104,0,11,0,74,0,Latin America & Caribbean,High income,13710000000,389482
BRB,Barbados,2020-05-11,84,0,7,0,57,0,Latin America & Caribbean,High income,5339000000,287025
GRD,Grenada,2020-04-02,10,1,0,0,0,0,Latin America & Caribbean,Upper middle income,1330000000,112003
GRD,Grenada,2020-04-22,15,1,0,0,6,0,Latin America & Caribbean,Upper middle income,1330000000,112003
GRD,Grenada,2020-05-24,22,0,0,0,17,0,Latin America & Caribbean,Upper middle income,1330000000,112003
KHM,Cambodia,2020-05-11,122,0,0,0,121,1,East Asia & Pacific,Lower middle income,29309000000,16486542
KHM,Cambodia,2020-06-03,125,0,0,0,123,0,East Asia & Pacific,Lower middle income,29309000000,16486542
CAN,Canada,2020-04-15,28209,1174,1007,107,8966,756,North America,High income,1832490000000,37411047
CAN,Canada,2020-06-18,101877,386,8361,49,63782,502,North America,High income,1832490000000,37411047
TCD,Chad,2020-04-12,18,7,0,0,2,0,Sub-Saharan Africa,Low income,12547000000,15946876
TCD,Chad,2020-06-12,848,0,72,0,711,5,Sub-Saharan Africa,Low income,12547000000,15946876
TCD,Chad,2020-06-18,854,0,74,0,733,12,Sub-Saharan Africa,Low income,12547000000,15946876
BLZ,Belize,2020-04-13,18,4,2,0,0,0,Latin America & Caribbean,Upper middle income,2071000000,390353
BLZ,Belize,2020-06-19,22,0,2,0,17,1,Latin America & Caribbean,Upper middle income,2071000000,390353
BEN,Benin,2020-04-03,16,3,0,0,2,1,Sub-Saharan Africa,Low income,12129000000,11801151
BEN,Benin,2020-04-06,26,4,1,1,5,0,Sub-Saharan Africa,Low income,12129000000,11801151
BEN,Benin,2020-06-03,244,0,3,0,148,0,Sub-Saharan Africa,Low income,12129000000,11801151
BEN,Benin,2020-06-06,261,0,3,0,151,0,Sub-Saharan Africa,Low income,12129000000,11801151
BRB,Barbados,2020-04-09,66,3,3,0,11,3,Latin America & Caribbean,High income,5339000000,287025
RUS,Russia,2020-06-11,501800,8777,6522,172,260649,8354,Central Asia,Upper middle income,1667460000000,145872256
RWA,Rwanda,2020-03-25,41,1,0,0,0,0,Sub-Saharan Africa,Low income,11062000000,12626950
RWA,Rwanda,2020-04-14,134,7,0,0,49,7,Sub-Saharan Africa,Low income,11062000000,12626950
RWA,Rwanda,2020-04-20,147,0,0,0,76,0,Sub-Saharan Africa,Low income,11062000000,12626950
RWA,Rwanda,2020-05-19,308,11,0,0,209,6,Sub-Saharan Africa,Low income,11062000000,12626950
LCA,Saint Lucia,2020-04-19,15,0,0,0,11,0,Latin America & Caribbean,Upper middle income,2069000000,182790
ISR,Israel,2020-02-22,1,0,0,0,0,0,Middle East & North Africa,High income,403961000000,8519377
Macau,Macau,2020-03-10,10,0,0,0,10,0,East Asia & Pacific,NULL,NULL,NULL
SRB,Serbia,2020-04-18,5994,304,117,7,637,103,Europe,Upper middle income,56886000000,8772235
LCA,Saint Lucia,2020-06-19,19,0,0,0,18,0,Latin America & Caribbean,Upper middle income,2069000000,182790
SWE,Sweden,2020-02-17,1,0,0,0,0,0,Europe,High income,576720000000,10036379
KAZ,Kazakhstan,2020-03-20,49,5,3,3,0,0,Central Asia,Upper middle income,177322000000,18551427
ISR,Israel,2020-03-13,161,30,0,0,4,0,Middle East & North Africa,High income,403961000000,8519377
ISR,Israel,2020-03-19,677,244,0,0,11,0,Middle East & North Africa,High income,403961000000,8519377
ISR,Israel,2020-04-17,12982,224,151,9,3126,308,Middle East & North Africa,High income,403961000000,8519377
KAZ,Kazakhstan,2020-05-11,5207,117,32,1,2074,133,Central Asia,Upper middle income,177322000000,18551427
KAZ,Kazakhstan,2020-06-15,15192,696,81,4,9388,200,Central Asia,Upper middle income,177322000000,18551427
DJI,Djibouti,2020-06-01,3569,215,24,0,1521,17,Middle East & North Africa,Lower middle income,2599000000,973560
DOM,Dominican Republic,2020-03-05,1,0,0,0,0,0,Latin America & Caribbean,Upper middle income,90459000000,10738958
CZE,Czechia,2020-03-16,298,45,0,0,3,3,Europe,High income,259736000000,10689209
CZE,Czechia,2020-04-23,7187,55,210,2,2152,163,Europe,High income,259736000000,10689209
DJI,Djibouti,2020-04-04,50,1,0,0,8,0,Middle East & North Africa,Lower middle income,2599000000,973560
CAN,Canada,2020-04-21,39402,1744,1909,183,13188,645,North America,High income,1832490000000,37411047
TCD,Chad,2020-05-14,399,27,46,4,83,5,Sub-Saharan Africa,Low income,12547000000,15946876
HRV,Croatia,2020-05-14,2221,8,94,0,1850,16,Europe,High income,64590000000,4130304
HRV,Croatia,2020-06-18,2269,11,107,0,2142,1,Europe,High income,64590000000,4130304
HRV,Croatia,2020-06-21,2317,18,107,0,2142,0,Europe,High income,64590000000,4130304
USA,United States,2020-06-18,2191053,27763,118438,721,599115,6924,North America,High income,22198120000000,329064917
USA,United States,2020-06-21,2279879,24760,119969,250,622133,4673,North America,High income,22198120000000,329064917
NPL,Nepal,2020-03-01,1,0,0,0,1,0,South Asia,Low income,33035000000,28608710
NPL,Nepal,2020-03-30,5,0,0,0,1,0,South Asia,Low income,33035000000,28608710
NPL,Nepal,2020-04-05,9,0,0,0,1,0,South Asia,Low income,33035000000,28608710
SWE,Sweden,2020-03-20,1639,200,16,5,16,0,Europe,High income,576720000000,10036379
SWE,Sweden,2020-04-15,11927,482,1203,170,381,0,Europe,High income,576720000000,10036379
SWE,Sweden,2020-06-15,52383,769,4891,17,0,0,Europe,High income,576720000000,10036379
COG,Congo (Brazzaville),2020-05-05,236,0,10,0,26,0,Sub-Saharan Africa,Low income,NULL,0
DEU,Germany,2020-02-07,13,1,0,0,0,0,Europe,High income,4157120000000,83517045
CZE,Czechia,2020-05-16,8455,49,296,1,5422,41,Europe,High income,259736000000,10689209
CZE,Czechia,2020-05-19,8647,61,302,5,5726,85,Europe,High income,259736000000,10689209
GTM,Guatemala,2020-05-08,900,68,24,1,101,11,Latin America & Caribbean,Upper middle income,87629000000,17581472
GTM,Guatemala,2020-06-03,5760,174,143,20,929,105,Latin America & Caribbean,Upper middle income,87629000000,17581472
BEL,Belgium,2020-03-17,1243,185,10,5,1,0,Europe,High income,553781000000,11539328
BEL,Belgium,2020-03-20,2257,462,37,16,1,0,Europe,High income,553781000000,11539328
DEU,Germany,2020-03-10,1457,281,2,0,18,0,Europe,High income,4157120000000,83517045
DJI,Djibouti,2020-05-09,1189,54,3,0,834,10,Middle East & North Africa,Lower middle income,2599000000,973560
DOM,Dominican Republic,2020-06-06,19195,487,536,11,11919,183,Latin America & Caribbean,Upper middle income,90459000000,10738958
GTM,Guatemala,2020-04-09,95,8,3,0,17,0,Latin America & Caribbean,Upper middle income,87629000000,17581472
KAZ,Kazakhstan,2020-06-18,15877,0,100,3,10065,145,Central Asia,Upper middle income,177322000000,18551427
RUS,Russia,2020-03-04,3,0,0,0,2,0,Central Asia,Upper middle income,1667460000000,145872256
DJI,Djibouti,2020-05-12,1256,29,3,0,886,14,Middle East & North Africa,Lower middle income,2599000000,973560
DJI,Djibouti,2020-06-10,4373,42,34,0,2260,121,Middle East & North Africa,Lower middle income,2599000000,973560
DOM,Dominican Republic,2020-04-03,1488,108,68,8,16,0,Latin America & Caribbean,Upper middle income,90459000000,10738958
DOM,Dominican Republic,2020-05-02,7578,290,326,13,1481,94,Latin America & Caribbean,Upper middle income,90459000000,10738958
#N/A,Holy See,2020-06-14,12,0,0,0,12,0,Europe,NULL,NULL,NULL
SRB,Serbia,2020-03-20,135,32,1,1,1,0,Europe,Upper middle income,56886000000,8772235
DEU,Germany,2020-02-10,14,0,0,0,0,0,Europe,High income,4157120000000,83517045
DEU,Germany,2020-04-14,131359,1287,3294,100,68200,3900,Europe,High income,4157120000000,83517045
DEU,Germany,2020-06-11,186691,169,8772,20,170961,331,Europe,High income,4157120000000,83517045
LBR,Liberia,2020-04-25,120,3,11,3,25,0,Sub-Saharan Africa,Low income,3217000000,4937374
AND,Andorra,2020-03-21,88,13,0,0,1,0,Europe,High income,2858406626,77142
AND,Andorra,2020-06-16,854,1,52,1,789,0,Europe,High income,2858406626,77142
KHM,Cambodia,2020-03-05,1,0,0,0,1,0,East Asia & Pacific,Lower middle income,29309000000,16486542
KHM,Cambodia,2020-03-31,109,2,0,0,23,2,East Asia & Pacific,Lower middle income,29309000000,16486542
KHM,Cambodia,2020-04-09,119,2,0,0,62,0,East Asia & Pacific,Lower middle income,29309000000,16486542
NPL,Nepal,2020-05-01,59,2,0,0,16,0,South Asia,Low income,33035000000,28608710
NPL,Nepal,2020-05-04,75,0,0,0,16,0,South Asia,Low income,33035000000,28608710
TJK,Tajikistan,2020-05-08,522,61,12,0,0,0,Central Asia,Low income,7523000000,9101000
IDN,Indonesia,2020-03-28,1155,109,102,15,59,13,East Asia & Pacific,Lower middle income,1208860000000,270625568
GEO,Georgia,2020-03-31,110,7,0,0,21,1,Europe,Upper middle income,18888000000,3996765
GEO,Georgia,2020-05-05,604,11,9,0,240,17,Europe,Upper middle income,18888000000,3996765
GRD,Grenada,2020-03-24,1,0,0,0,0,0,Latin America & Caribbean,Upper middle income,1330000000,112003
GRD,Grenada,2020-03-30,9,0,0,0,0,0,Latin America & Caribbean,Upper middle income,1330000000,112003
LBR,Liberia,2020-03-24,3,0,0,0,0,0,Sub-Saharan Africa,Low income,3217000000,4937374
GRD,Grenada,2020-04-25,18,3,0,0,7,0,Latin America & Caribbean,Upper middle income,1330000000,112003
GEO,Georgia,2020-03-05,4,1,0,0,0,0,Europe,Upper middle income,18888000000,3996765
GEO,Georgia,2020-03-08,13,9,0,0,0,0,Europe,Upper middle income,18888000000,3996765
GEO,Georgia,2020-04-03,155,21,0,0,28,2,Europe,Upper middle income,18888000000,3996765
HRV,Croatia,2020-04-12,1600,66,23,2,373,50,Europe,High income,64590000000,4130304
IDN,Indonesia,2020-05-08,13112,336,943,13,2494,113,East Asia & Pacific,Lower middle income,1208860000000,270625568
KSV,Kosovo,2020-03-21,2,0,0,0,0,0,Europe,Upper middle income,7939000000,1810463
TJK,Tajikistan,2020-05-11,661,49,21,1,0,0,Central Asia,Low income,7523000000,9101000
TJK,Tajikistan,2020-06-09,4690,81,48,0,2815,52,Central Asia,Low income,7523000000,9101000
MDG,Madagascar,2020-04-02,59,2,0,0,0,0,Sub-Saharan Africa,Low income,13542000000,26969307
SMR,San Marino,2020-03-31,236,6,26,1,13,0,Europe,High income,1672000000,33860
GEO,Georgia,2020-05-28,738,3,12,0,573,16,Europe,Upper middle income,18888000000,3996765
GEO,Georgia,2020-05-31,783,26,12,0,605,5,Europe,Upper middle income,18888000000,3996765
GEO,Georgia,2020-06-06,808,3,13,0,663,13,Europe,Upper middle income,18888000000,3996765
IDN,Indonesia,2020-03-02,2,2,0,0,0,0,East Asia & Pacific,Lower middle income,1208860000000,270625568
IDN,Indonesia,2020-03-08,6,2,0,0,0,0,East Asia & Pacific,Lower middle income,1208860000000,270625568
KNA,Saint Kitts and Nevis,2020-04-17,14,0,0,0,0,0,Latin America & Caribbean,Upper middle income,1118000000,52823
KNA,Saint Kitts and Nevis,2020-04-23,15,0,0,0,1,0,Latin America & Caribbean,Upper middle income,1118000000,52823
KNA,Saint Kitts and Nevis,2020-06-20,15,0,0,0,15,0,Latin America & Caribbean,Upper middle income,1118000000,52823
FIN,Finland,2020-02-10,1,0,0,0,0,0,Europe,High income,289243000000,5532156
FIN,Finland,2020-03-19,400,64,0,0,10,0,Europe,High income,289243000000,5532156
FIN,Finland,2020-05-13,6054,51,284,9,4300,0,Europe,High income,289243000000,5532156
ISL,Iceland,2020-03-28,963,73,2,0,114,17,Europe,High income,26821000000,339031
IDN,Indonesia,2020-05-31,26473,700,1613,40,7308,293,East Asia & Pacific,Lower middle income,1208860000000,270625568
IDN,Indonesia,2020-06-03,28233,684,1698,35,8406,471,East Asia & Pacific,Lower middle income,1208860000000,270625568
IDN,Indonesia,2020-06-06,30514,993,1801,31,9907,464,East Asia & Pacific,Lower middle income,1208860000000,270625568
CMR,Cameroon,2020-05-30,5904,468,191,14,3568,242,Sub-Saharan Africa,Lower middle income,42047000000,25876380
CMR,Cameroon,2020-06-05,7392,603,205,2,4575,870,Sub-Saharan Africa,Lower middle income,42047000000,25876380
CAN,Canada,2020-03-17,478,63,5,1,9,0,North America,High income,1832490000000,37411047
CAN,Canada,2020-03-20,943,143,12,3,9,0,North America,High income,1832490000000,37411047
TCD,Chad,2020-05-11,322,0,31,0,53,0,Sub-Saharan Africa,Low income,12547000000,15946876
BLR,Belarus,2020-04-21,6723,459,55,4,577,63,Europe,Upper middle income,63664000000,9452411
BWQ,Botswana,2020-05-30,35,0,1,0,20,0,Sub-Saharan Africa,Upper middle income,20873000000,2303697
BWQ,Botswana,2020-03-30,3,3,0,0,0,0,Sub-Saharan Africa,Upper middle income,20873000000,2303697
BWQ,Botswana,2020-04-08,6,0,1,0,0,0,Sub-Saharan Africa,Upper middle income,20873000000,2303697
AZE,Bahamas,2020-03-18,1,0,0,0,0,0,Latin America & Caribbean,High income,13710000000,389482
AZE,Bahamas,2020-03-21,4,0,0,0,0,0,Latin America & Caribbean,High income,13710000000,389482
BRB,Barbados,2020-06-03,92,0,7,0,81,5,Latin America & Caribbean,High income,5339000000,287025
MDG,Madagascar,2020-05-10,193,0,0,0,101,0,Sub-Saharan Africa,Low income,13542000000,26969307
MDG,Madagascar,2020-06-02,845,19,6,0,185,11,Sub-Saharan Africa,Low income,13542000000,26969307
AZE,Bahamas,2020-05-18,96,0,11,0,43,1,Latin America & Caribbean,High income,13710000000,389482
BRB,Barbados,2020-04-03,51,5,0,0,0,0,Latin America & Caribbean,High income,5339000000,287025
BRB,Barbados,2020-05-05,82,0,7,0,47,1,Latin America & Caribbean,High income,5339000000,287025
AZE,Bahamas,2020-03-21,0,0,0,0,0,0,Latin America & Caribbean,High income,13710000000,389482
AZE,Bahamas,2020-03-24,5,1,0,0,1,1,Latin America & Caribbean,High income,13710000000,389482
AZE,Bahamas,2020-04-19,55,0,9,0,10,0,Latin America & Caribbean,High income,13710000000,389482
AZE,Bahamas,2020-05-21,97,0,11,0,44,1,Latin America & Caribbean,High income,13710000000,389482
KHM,Cambodia,2020-05-02,122,0,0,0,120,0,East Asia & Pacific,Lower middle income,29309000000,16486542
KHM,Cambodia,2020-05-31,125,0,0,0,123,0,East Asia & Pacific,Lower middle income,29309000000,16486542
AND,Andorra,2020-04-19,713,9,36,1,235,30,Europe,High income,2858406626,77142
AND,Andorra,2020-04-22,723,6,37,0,309,27,Europe,High income,2858406626,77142
AND,Andorra,2020-05-21,762,0,51,0,639,0,Europe,High income,2858406626,77142
AND,Andorra,2020-06-13,853,0,51,0,781,0,Europe,High income,2858406626,77142
AND,Andorra,2020-04-16,673,0,33,0,169,0,Europe,High income,2858406626,77142
